% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {letter}
@attribute alg_name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
letter,weka.J48,6.5,2.81436e+07,172,2.79672e+08,0.81295
letter,weka.J48,5.15,2.78862e+07,169,3.03484e+08,0.8058
letter,weka.J48,5.6,5.70427e+06,165,2.49296e+08,0.82055
letter,weka.J48,4.46,1.47205e+07,168,2.781e+08,0.82745
letter,weka.J48,7.3,1.69245e+06,181,3.27688e+08,0.82055
letter,weka.J48,5.13,1.07482e+06,173,2.9058e+08,0.79195
letter,weka.J48,5.84,6.30399e+06,172,2.96856e+08,0.8295
letter,weka.J48,5.78,1.49961e+07,186,3.05908e+08,0.84545
letter,weka.J48,4.69,2.50163e+06,160,2.35772e+08,0.80525
letter,weka.J48,5,2.97734e+06,157,3.23608e+08,0.80525
letter,weka.J48,9.26,6.83607e+07,238,3.642e+08,0.8804
letter,weka.J48,6.8,2.77191e+07,172,3.26352e+08,0.8129
letter,weka.J48,4.8,3.93823e+06,168,2.6844e+08,0.81275
letter,weka.J48,5.29,2.76971e+07,170,3.34292e+08,0.81285
letter,weka.J48,5.52,2.79745e+07,144,2.58568e+08,0.80835
letter,weka.J48,2.89,1.89894e+06,149,2.50332e+08,0.7828
letter,weka.J48,6.12,1.77351e+07,163,2.98e+08,0.85295
letter,weka.J48,5.25,1.6375e+07,157,2.8422e+08,0.82235
letter,weka.J48,5.63,2.82386e+07,175,2.95712e+08,0.81295
letter,weka.J48,6.18,2.82313e+07,207,2.85768e+08,0.8055
letter,weka.J48,6.71,7.61083e+06,195,2.92388e+08,0.8262
letter,weka.J48,5.48,2.48818e+07,147,3.66668e+08,0.84625
letter,weka.J48,8.99,3.79064e+07,248,3.33356e+08,0.86635
letter,weka.J48,8.6,2.95854e+07,216,2.9134e+08,0.87165
letter,weka.J48,4.84,3.10139e+06,188,2.68508e+08,0.80915
letter,weka.J48,7.86,2.82272e+07,220,3.47732e+08,0.85325
letter,weka.J48,5.18,5.99089e+06,172,2.97936e+08,0.81665
letter,weka.J48,6.24,1.30945e+07,198,2.853e+08,0.83975
letter,weka.J48,6.78,2.78905e+07,187,2.51884e+08,0.8087
letter,weka.J48,5.58,4.28413e+06,142,2.22108e+08,0.80915
letter,weka.J48,5.13,1.64178e+07,148,2.52968e+08,0.82235
letter,weka.J48,6.28,2.79446e+07,202,3.3674e+08,0.8324
letter,weka.J48,4.5,4.67532e+06,136,2.85328e+08,0.7955
letter,weka.J48,4.5,9.24512e+06,158,1.41372e+08,0.8155
letter,weka.J48,6.28,2.74194e+07,229,3.6492e+08,0.8369
letter,weka.J48,6.13,1.12464e+07,195,3.06748e+08,0.8368
letter,weka.J48,3.39,1.83555e+06,126,2.68436e+08,0.7795
letter,weka.J48,5.74,1.94061e+06,181,2.51644e+08,0.82935
letter,weka.J48,7.35,1.26753e+07,204,3.6616e+08,0.8397
letter,weka.J48,6.21,2.62389e+07,209,3.619e+08,0.7923
letter,weka.J48,5.52,1.27606e+07,149,3.0554e+08,0.8111
letter,weka.J48,5.17,7.54869e+06,170,2.99684e+08,0.826
letter,weka.J48,8.2,2.81123e+07,222,3.08632e+08,0.8459
letter,weka.J48,6.91,2.78873e+07,167,2.60712e+08,0.8324
letter,weka.J48,6.33,1.61705e+07,193,2.56028e+08,0.84545
letter,weka.J48,4.58,2.02318e+06,196,2.93696e+08,0.8024
letter,weka.J48,7.53,2.45565e+07,215,3.67176e+08,0.8645
letter,weka.J48,2.74,523632,125,2.66172e+08,0.7485
letter,weka.J48,5.91,2.35973e+07,192,2.7342e+08,0.792
letter,weka.J48,5.32,4.48582e+06,166,3.18636e+08,0.8368
letter,weka.J48,6.7,1.12896e+07,179,2.872e+08,0.83565
letter,weka.J48,6.23,2.82154e+07,163,3.07228e+08,0.81295
letter,weka.J48,5.8,2.06023e+06,159,2.32968e+08,0.79785
letter,weka.J48,6.2,8.51157e+06,159,2.3198e+08,0.8301
letter,weka.J48,4.76,1.31016e+06,142,2.66816e+08,0.8185
letter,weka.J48,5.72,1.27883e+07,145,3.06224e+08,0.8165
letter,weka.J48,7.99,2.46478e+07,191,3.458e+08,0.83475
letter,weka.J48,4.3,6.41003e+06,147,2.52764e+08,0.79865
letter,weka.J48,4.89,1.0833e+06,198,2.81224e+08,0.79195
letter,weka.J48,11.29,4.4587e+07,249,3.52736e+08,0.87015
letter,weka.J48,4.77,2.68469e+07,135,2.13464e+08,0.7983
letter,weka.J48,6.8,3.02338e+06,165,3.28388e+08,0.837
letter,weka.J48,4.29,1.12833e+06,132,3.11592e+08,0.7941
letter,weka.J48,8.49,2.80737e+07,248,3.65716e+08,0.85355
letter,weka.J48,4.41,7.67814e+06,147,2.84076e+08,0.80445
letter,weka.J48,5.18,2.76936e+07,191,3.5876e+08,0.8211
letter,weka.J48,5.67,1.30572e+07,187,2.92384e+08,0.83875
letter,weka.J48,4.88,4.66436e+06,170,2.77132e+08,0.7802
letter,weka.J48,5.6,2.61469e+07,205,2.9656e+08,0.7918
letter,weka.J48,4.46,9.2069e+06,144,3.13572e+08,0.8053
letter,weka.J48,5.56,5.97115e+06,176,2.60252e+08,0.81665
letter,weka.J48,5.58,2.62816e+07,194,2.81876e+08,0.792
letter,weka.J48,3.61,1.82001e+06,120,2.71476e+08,0.77895
letter,weka.J48,6.31,1.02952e+07,199,2.6712e+08,0.83245
letter,weka.J48,4.6,7.51939e+06,135,3.60944e+08,0.80175
letter,weka.J48,6.44,2.06033e+07,181,3.2264e+08,0.85875
letter,weka.J48,5.17,6.39393e+06,149,3.00916e+08,0.79865
letter,weka.J48,5.21,4.61482e+06,138,3.62472e+08,0.79045
letter,weka.J48,6.2,2.68368e+07,161,2.8548e+08,0.80225
letter,weka.J48,7.16,2.49914e+07,211,3.58892e+08,0.87165
letter,weka.J48,4.79,1.31709e+07,151,3.0006e+08,0.84005
letter,weka.J48,4.76,3.07863e+06,191,2.899e+08,0.808
letter,weka.J48,3.76,1.86165e+06,135,2.78064e+08,0.7798
letter,weka.J48,7.32,1.54854e+07,210,2.7902e+08,0.81745
letter,weka.J48,4.77,4.5533e+06,141,2.69692e+08,0.79065
letter,weka.J48,5.42,4.92202e+06,173,2.29032e+08,0.81665
letter,weka.J48,5.62,2.79736e+07,150,2.4916e+08,0.8255
letter,weka.J48,6.87,1.77475e+07,182,3.25088e+08,0.8521
letter,weka.J48,4.2,2.92562e+06,175,2.49364e+08,0.80525
letter,weka.J48,4.51,4.85442e+06,177,2.87892e+08,0.8159
letter,weka.J48,4.88,5.70138e+06,150,3.17616e+08,0.82135
letter,weka.J48,5.19,2.00985e+06,189,2.85248e+08,0.79785
letter,weka.J48,5.27,1.20294e+06,194,2.8968e+08,0.79785
letter,weka.J48,7.83,2.94893e+07,230,3.64112e+08,0.8794
letter,weka.J48,5.74,1.45546e+06,177,2.79776e+08,0.8313
letter,weka.J48,4.15,1.10934e+06,156,2.54668e+08,0.7918
letter,weka.J48,3.38,3.76297e+06,113,2.3894e+08,0.79635
letter,weka.J48,4.36,4.33343e+06,188,2.7502e+08,0.81275
letter,weka.J48,8.6,4.316e+07,234,2.9462e+08,0.8656
letter,weka.J48,2.91,556432,122,1.37244e+08,0.75685
letter,weka.J48,4.2,1.55476e+06,140,2.56372e+08,0.8099
letter,weka.J48,5.9,1.91113e+07,173,3.00504e+08,0.81205
letter,weka.J48,7.8,3.03953e+07,261,3.65152e+08,0.8714
letter,weka.J48,4.59,1.8834e+06,158,2.29304e+08,0.83045
letter,weka.J48,5.94,6.30034e+06,141,2.47884e+08,0.8295
letter,weka.J48,5.6,2.6725e+07,200,3.013e+08,0.7983
letter,weka.J48,5.97,2.8215e+07,203,2.92112e+08,0.8295
letter,weka.J48,7.43,2.48842e+07,212,3.32564e+08,0.8714
letter,weka.J48,5.27,1.49889e+07,172,3.09452e+08,0.84545
letter,weka.J48,8.27,2.94287e+07,229,3.60348e+08,0.8794
letter,weka.J48,5.36,6.44098e+06,146,2.49632e+08,0.7954
letter,weka.J48,5.19,3.92854e+06,191,3.02792e+08,0.8091
letter,weka.J48,5.56,2.68112e+07,212,3.64668e+08,0.7983
letter,weka.J48,5.68,2.15578e+06,163,2.82e+08,0.79195
letter,weka.J48,5.5,2.1936e+07,164,2.83456e+08,0.8381
letter,weka.J48,3.74,8.27733e+06,130,2.83352e+08,0.8127
letter,weka.J48,5.83,2.81232e+07,171,2.78088e+08,0.82125
letter,weka.J48,8.24,3.38515e+07,212,3.6306e+08,0.85985
letter,weka.J48,4.84,4.72747e+06,134,2.40132e+08,0.7922
letter,weka.J48,3.24,558608,134,3.78136e+08,0.76625
letter,weka.J48,4.71,1.00599e+07,156,1.46104e+08,0.80495
letter,weka.J48,7.16,2.39115e+07,165,2.7074e+08,0.8307
letter,weka.J48,5.76,1.10138e+06,175,2.62396e+08,0.79195
letter,weka.J48,4.2,1.37622e+06,137,2.21888e+08,0.79745
letter,weka.J48,6.31,2.39269e+07,161,1.70044e+08,0.8307
letter,weka.J48,6.61,2.46418e+07,159,2.60312e+08,0.8435
letter,weka.J48,6.48,6.46662e+06,191,2.8414e+08,0.8357
letter,weka.J48,3.17,606728,135,2.52188e+08,0.7682
letter,weka.J48,8.49,3.13583e+07,214,3.13704e+08,0.87685
letter,weka.J48,4.86,5.58751e+06,143,2.1676e+08,0.7944
letter,weka.J48,4.19,4.67724e+06,149,2.9856e+08,0.7894
letter,weka.J48,4.87,8.53181e+06,170,2.50668e+08,0.8295
letter,weka.J48,6.98,2.77665e+07,186,2.31848e+08,0.82125
letter,weka.J48,5.68,9.25197e+06,143,3.65132e+08,0.8099
letter,weka.J48,7.49,2.78586e+07,191,3.4364e+08,0.8243
letter,weka.J48,5.44,2.79726e+07,143,2.70848e+08,0.8124
letter,weka.J48,4.99,2.79431e+07,197,3.27056e+08,0.8164
letter,weka.J48,5,3.86854e+06,189,2.98228e+08,0.80915
letter,weka.J48,6.1,1.77597e+07,185,3.00892e+08,0.8521
letter,weka.J48,4.32,1.81202e+06,149,1.48972e+08,0.7779
letter,weka.J48,6.56,1.09358e+07,168,2.837e+08,0.8091
letter,weka.J48,6.13,1.36772e+07,162,2.33424e+08,0.8037
letter,weka.J48,5.6,1.62378e+06,166,3.28616e+08,0.84005
letter,weka.J48,4.31,1.13291e+06,135,2.31504e+08,0.79195
letter,weka.J48,3.51,564960,153,3.26412e+08,0.75685
letter,weka.J48,6.56,2.39814e+07,174,2.26788e+08,0.833
letter,weka.J48,4.86,2.95954e+06,154,2.96736e+08,0.78185
letter,weka.J48,3.85,985592,135,3.67252e+08,0.7753
letter,weka.J48,2.73,482608,131,2.61596e+08,0.7371
letter,weka.J48,6.34,2.90617e+07,205,3.63136e+08,0.8591
letter,weka.J48,6.58,7.47476e+06,188,2.3476e+08,0.79695
letter,weka.J48,4.35,3.0569e+06,148,2.72528e+08,0.80915
letter,weka.J48,6.7,2.77206e+07,166,2.42584e+08,0.82615
letter,weka.J48,8.47,7.40535e+07,180,3.65356e+08,0.8803
letter,weka.J48,4.45,5.04246e+06,175,2.59972e+08,0.81275
letter,weka.J48,4.74,2.07965e+06,137,3.2904e+08,0.7698
letter,weka.J48,5.13,2.65419e+07,164,2.25036e+08,0.797
letter,weka.J48,6.4,2.75392e+07,169,2.4744e+08,0.8212
letter,weka.J48,4.68,1.19392e+07,136,2.43148e+08,0.8228
letter,weka.J48,4.81,2.61104e+06,173,3.2944e+08,0.79785
letter,weka.J48,5.17,1.33009e+06,174,2.85536e+08,0.81665
letter,weka.J48,5.5,3.66083e+06,154,2.75504e+08,0.78185
letter,weka.J48,6.11,2.81857e+07,181,2.97924e+08,0.8459
letter,weka.J48,4.74,1.64697e+07,137,2.46204e+08,0.8247
letter,weka.J48,4.48,1.98476e+06,119,2.49444e+08,0.7821
letter,weka.J48,5.46,8.07646e+06,225,3.81448e+08,0.8295
letter,weka.J48,4.92,3.57438e+06,217,2.67324e+08,0.80915
letter,weka.J48,4.24,1.49155e+06,154,2.79952e+08,0.81315
letter,weka.J48,4.23,4.63667e+06,154,3.5332e+08,0.7923
letter,weka.J48,5.41,2.76917e+07,152,2.59988e+08,0.82605
letter,weka.J48,4.74,1.83306e+06,140,2.17232e+08,0.77565
letter,weka.J48,6.74,1.23999e+07,231,2.68944e+08,0.8368
letter,weka.J48,3.96,4.6768e+06,118,2.58468e+08,0.7894
letter,weka.J48,4.38,1.10131e+06,154,2.59348e+08,0.78325
letter,weka.J48,6.61,1.55222e+07,169,2.466e+08,0.81335
letter,weka.J48,5.13,1.73362e+07,155,2.3964e+08,0.82165
letter,weka.J48,8.59,2.86217e+07,206,3.06252e+08,0.8571
letter,weka.J48,5.88,4.80109e+06,168,2.7726e+08,0.81665
letter,weka.J48,6.21,2.75157e+07,167,2.8234e+08,0.82035
letter,weka.J48,6.67,6.0335e+06,171,2.52968e+08,0.8253
letter,weka.J48,11.59,7.38616e+07,236,2.69316e+08,0.8803
letter,weka.J48,4.61,1.0777e+06,159,2.7838e+08,0.79195
letter,weka.J48,3.68,1.10755e+06,129,2.4994e+08,0.7798
letter,weka.J48,4.36,3.15217e+06,161,2.96192e+08,0.80485
letter,weka.J48,6.22,1.8402e+07,202,3.35316e+08,0.8459
letter,weka.J48,4.97,1.21282e+06,147,2.42592e+08,0.8018
letter,weka.J48,4.92,899096,163,2.26756e+08,0.77305
letter,weka.J48,8.7,6.83361e+07,230,3.6862e+08,0.8802
letter,weka.J48,5.32,1.49866e+07,195,3.64028e+08,0.8457
letter,weka.J48,4.44,4.5877e+06,141,2.0456e+08,0.7802
letter,weka.J48,5.52,2.82181e+07,147,2.94512e+08,0.83655
letter,weka.J48,4.67,949288,142,2.94844e+08,0.77135
letter,weka.J48,7.42,3.73067e+06,166,1.68664e+08,0.8459
letter,weka.J48,5.51,1.49957e+06,150,2.37432e+08,0.8364
letter,weka.J48,5.47,1.4703e+06,180,3.21068e+08,0.83245
letter,weka.J48,4.9,2.62505e+07,177,2.88728e+08,0.79195
letter,weka.J48,7.28,1.6497e+06,174,2.75592e+08,0.84575
letter,weka.J48,6.7,2.01006e+07,144,2.70352e+08,0.82975
letter,weka.J48,4.76,1.09612e+06,132,3.72836e+08,0.7873
letter,weka.J48,5.59,9.18598e+06,162,2.99812e+08,0.8053
letter,weka.J48,5.9,2.76742e+07,218,2.92772e+08,0.8133
letter,weka.J48,7.1,2.57007e+07,157,2.72776e+08,0.84015
letter,weka.J48,5.73,1.53713e+07,185,3.20128e+08,0.8456
letter,weka.J48,4.7,2.68391e+07,174,2.95876e+08,0.7983
letter,weka.J48,9.22,4.32387e+07,208,3.29916e+08,0.8656
letter,weka.J48,7.92,1.73502e+07,201,2.52136e+08,0.8239
letter,weka.J48,5.67,1.46041e+07,160,2.91424e+08,0.8252
letter,weka.J48,5.97,1.02607e+07,162,3.21284e+08,0.79865
letter,weka.J48,5.62,9.28211e+06,161,3.62876e+08,0.8046
letter,weka.J48,5.31,4.55739e+06,192,3.64568e+08,0.8368
letter,weka.J48,4.91,5.88923e+06,154,2.86288e+08,0.81665
letter,weka.J48,6.1,1.56474e+07,155,1.40704e+08,0.81745
letter,weka.J48,5.99,1.33345e+07,198,3.03468e+08,0.84045
letter,weka.J48,4.59,1.19136e+07,160,3.05024e+08,0.81805
letter,weka.J48,3.9,3.64242e+06,138,2.67456e+08,0.78885
letter,weka.J48,6.12,4.15738e+06,193,2.36424e+08,0.8521
letter,weka.J48,7.74,2.83255e+07,211,3.62856e+08,0.8533
letter,weka.J48,4.95,1.46185e+07,144,2.78668e+08,0.82055
letter,weka.J48,5.82,6.33908e+06,184,2.56392e+08,0.8058
letter,weka.J48,4.12,3.69662e+06,127,2.1134e+08,0.78685
letter,weka.J48,5.37,1.28004e+06,153,2.3794e+08,0.81275
letter,weka.J48,3.78,4.58105e+06,142,2.50964e+08,0.79635
letter,weka.J48,9.66,2.45449e+07,244,3.60008e+08,0.8645
letter,weka.J48,6.5,8.54439e+06,195,2.8042e+08,0.8295
letter,weka.J48,7.75,2.7808e+07,211,2.99816e+08,0.8254
letter,weka.J48,5.79,6.50464e+06,148,2.95412e+08,0.81645
letter,weka.J48,5.2,1.00844e+07,169,2.44828e+08,0.8126
letter,weka.J48,4.7,3.69249e+06,129,2.2238e+08,0.7873
letter,weka.J48,6.96,2.39293e+07,169,2.3942e+08,0.8307
letter,weka.J48,5.3,2.94096e+06,168,2.89908e+08,0.805
letter,weka.J48,6.66,6.35286e+06,163,2.61484e+08,0.8167
letter,weka.J48,4.9,3.90076e+06,145,2.71224e+08,0.81275
letter,weka.J48,4.41,1.81726e+06,148,2.72284e+08,0.7784
letter,weka.J48,4.69,3.93734e+06,159,2.73084e+08,0.80915
letter,weka.J48,4.4,2.04759e+06,200,2.70352e+08,0.79785
letter,weka.J48,5.12,1.54298e+06,127,2.73424e+08,0.8019
letter,weka.J48,3.71,612952,139,2.92892e+08,0.76935
letter,weka.J48,6.91,1.55136e+07,176,2.54468e+08,0.81335
letter,weka.J48,6.77,2.84484e+07,210,3.34316e+08,0.84045
letter,weka.J48,3.92,1.10521e+06,180,2.51252e+08,0.79175
letter,weka.J48,8.59,3.09161e+07,242,3.61868e+08,0.8803
letter,weka.J48,4.87,1.02628e+07,160,3.34656e+08,0.79865
letter,weka.J48,7.19,2.86423e+07,209,3.33656e+08,0.8594
letter,weka.J48,9.96,2.81135e+07,216,3.43868e+08,0.85355
letter,weka.J48,5.53,2.79952e+07,196,3.25676e+08,0.80965
letter,weka.J48,4.64,1.4626e+07,149,2.48592e+08,0.8203
letter,weka.J48,2.88,1.9136e+06,114,2.60548e+08,0.7828
letter,weka.J48,11,5.93711e+07,239,3.61644e+08,0.87255
letter,weka.J48,5.24,9.13808e+06,185,3.1974e+08,0.795
letter,weka.J48,2.49,517664,121,2.86948e+08,0.7424
letter,weka.J48,5.37,2.67289e+07,183,3.18628e+08,0.8053
letter,weka.J48,5.58,3.07304e+06,143,2.58912e+08,0.80875
letter,weka.J48,5.67,2.77989e+07,180,2.80368e+08,0.82085
letter,weka.J48,5.83,1.90811e+07,156,2.1196e+08,0.8281
letter,weka.J48,5.49,1.41141e+07,167,2.74824e+08,0.84005
letter,weka.J48,5.4,1.98072e+06,150,2.8884e+08,0.77355
letter,weka.J48,6.69,2.4737e+07,183,3.29796e+08,0.83475
letter,weka.J48,5.13,5.72139e+06,165,2.88248e+08,0.8203
letter,weka.J48,5.42,1.01447e+07,146,2.4202e+08,0.80925
letter,weka.J48,6.9,2.78546e+07,195,2.8994e+08,0.8087
letter,weka.J48,3.3,2.80799e+06,119,1.3682e+08,0.7889
letter,weka.J48,9.78,2.49826e+07,221,2.64448e+08,0.87165
letter,weka.J48,4.69,7.32172e+06,136,2.7722e+08,0.79695
letter,weka.J48,9.1,2.61854e+07,175,2.43432e+08,0.8383
letter,weka.J48,5.31,1.91096e+07,155,2.63536e+08,0.81205
letter,weka.J48,4.12,6.37968e+06,131,2.74328e+08,0.8013
letter,weka.J48,4.52,3.70287e+06,142,2.94412e+08,0.7873
letter,weka.J48,2.78,545472,130,3.04968e+08,0.7579
letter,weka.J48,7.55,2.57837e+07,172,2.54156e+08,0.84015
letter,weka.J48,5.36,3.91689e+06,195,3.70776e+08,0.80825
letter,weka.J48,5.18,1.92324e+07,135,2.52328e+08,0.83345
letter,weka.J48,5.55,2.69018e+07,195,2.575e+08,0.79825
letter,weka.J48,5.24,1.31526e+07,197,2.87792e+08,0.84
letter,weka.J48,4.88,1.99973e+06,193,2.4974e+08,0.797
letter,weka.J48,7.21,2.62191e+07,221,2.9926e+08,0.792
letter,weka.J48,3.95,6.4566e+06,147,2.1976e+08,0.79865
letter,weka.J48,14.15,2.49834e+07,262,2.74484e+08,0.87165
letter,weka.J48,8.73,2.04504e+07,221,3.10296e+08,0.8561
letter,weka.J48,5.8,2.6745e+07,139,2.55964e+08,0.8053
letter,weka.J48,9.6,4.12878e+06,196,3.02816e+08,0.8382
letter,weka.J48,4.5,2.97121e+06,184,3.25508e+08,0.80525
letter,weka.J48,4.71,2.82782e+07,194,3.02652e+08,0.8163
letter,weka.J48,5.24,9.20146e+06,146,2.21552e+08,0.8053
letter,weka.J48,6.47,1.77561e+07,204,3.74096e+08,0.8527
letter,weka.J48,5.81,2.20702e+06,168,2.3278e+08,0.8435
letter,weka.J48,6.19,1.72855e+06,184,3.269e+08,0.8518
letter,weka.J48,6.33,2.8246e+07,168,2.2828e+08,0.81735
letter,weka.J48,4.67,5.77057e+06,155,3.0878e+08,0.82135
letter,weka.J48,5.9,8.02739e+06,150,2.38804e+08,0.8262
letter,weka.J48,6.25,1.57562e+07,186,2.69516e+08,0.81335
letter,weka.J48,4.63,9.1697e+06,130,2.21944e+08,0.8053
letter,weka.J48,5.38,1.89838e+06,140,2.17508e+08,0.82975
letter,weka.J48,4.93,1.03205e+07,153,3.13304e+08,0.8322
letter,weka.J48,4.73,2.05708e+06,195,3.31608e+08,0.80165
letter,weka.J48,10.27,6.85672e+07,217,2.105e+08,0.8801
letter,weka.J48,4.43,6.5217e+06,144,2.66752e+08,0.79335
letter,weka.J48,3.28,937160,122,2.49324e+08,0.77595
letter,weka.J48,4.28,1.00992e+07,139,2.475e+08,0.81315
letter,weka.J48,6.44,2.81712e+07,173,3.0964e+08,0.84005
letter,weka.J48,9.38,2.80631e+07,214,3.8626e+08,0.85345
letter,weka.J48,5.4,1.46011e+07,134,1.44468e+08,0.8203
letter,weka.J48,2.68,616160,128,3.4678e+08,0.7777
letter,weka.J48,4.74,1.30145e+07,153,3.54944e+08,0.822
letter,weka.J48,4.81,1.44634e+06,145,3.01652e+08,0.79865
letter,weka.J48,7.69,2.5347e+07,214,3.14424e+08,0.8794
letter,weka.J48,5.18,3.71994e+06,155,2.40192e+08,0.77425
letter,weka.J48,4.81,4.67215e+06,145,2.22916e+08,0.7892
letter,weka.J48,3.93,608696,143,2.47868e+08,0.7682
letter,weka.J48,5.42,1.39595e+06,200,2.4846e+08,0.8264
letter,weka.J48,4.74,9.4373e+06,147,2.20776e+08,0.80495
letter,weka.J48,5.36,1.24943e+07,196,2.46968e+08,0.8394
letter,weka.J48,6.13,2.80431e+07,215,2.84448e+08,0.8058
letter,weka.J48,3.4,1.11078e+06,124,2.41808e+08,0.7828
letter,weka.J48,7.38,1.5024e+07,217,3.69224e+08,0.84615
letter,weka.J48,7.56,6.49089e+07,201,3.65364e+08,0.8796
letter,weka.J48,5.75,2.20431e+07,179,2.92992e+08,0.85875
letter,weka.J48,5.1,1.38561e+06,151,2.81912e+08,0.7839
letter,weka.J48,5.12,2.06006e+06,154,1.6588e+08,0.77355
letter,weka.J48,4.26,1.57938e+06,137,2.15336e+08,0.79185
letter,weka.J48,5.88,2.6528e+07,197,3.09052e+08,0.79705
letter,weka.J48,6.29,6.04945e+06,200,2.98184e+08,0.8167
letter,weka.J48,4.76,2.79522e+07,139,3.3518e+08,0.80545
letter,weka.J48,4.95,1.2465e+06,162,3.09076e+08,0.80525
letter,weka.J48,5.84,3.07416e+06,187,2.532e+08,0.80825
letter,weka.J48,5.52,1.00396e+07,132,2.87488e+08,0.79865
letter,weka.J48,5.96,6.39743e+06,188,2.93168e+08,0.8081
letter,weka.J48,10.83,2.3779e+06,236,3.454e+08,0.87185
letter,weka.J48,7.41,2.82619e+07,224,3.63636e+08,0.85345
letter,weka.J48,4.62,1.21854e+06,158,2.87168e+08,0.79785
letter,weka.J48,5.2,1.68913e+06,149,3.00936e+08,0.84005
letter,weka.J48,5.32,5.84471e+06,147,2.99076e+08,0.82125
letter,weka.J48,6.94,2.7052e+07,187,3.53236e+08,0.8639
letter,weka.J48,7.24,3.01586e+06,183,2.83392e+08,0.837
letter,weka.J48,4.21,2.82579e+06,127,2.8872e+08,0.7821
letter,weka.J48,4.24,9.16074e+06,153,3.20148e+08,0.8099
letter,weka.J48,6.45,2.78293e+07,163,2.50676e+08,0.8167
letter,weka.J48,4.8,4.64768e+06,143,3.19328e+08,0.79045
letter,weka.J48,3.27,1.45012e+06,132,2.52504e+08,0.8155
letter,weka.J48,5.18,8.22272e+06,153,3.61676e+08,0.80885
letter,weka.J48,3.2,570768,149,2.53444e+08,0.7643
letter,weka.J48,7.95,2.48173e+07,163,3.15488e+08,0.87145
letter,weka.J48,3.77,585072,152,2.41064e+08,0.7639
letter,weka.J48,4.63,3.7113e+06,141,2.34748e+08,0.7873
letter,weka.J48,4.43,3.11736e+06,141,2.66616e+08,0.8024
letter,weka.J48,5.52,2.82544e+07,165,2.4162e+08,0.80965
letter,weka.J48,6.55,2.62471e+07,169,3.19308e+08,0.84185
letter,weka.J48,8.52,2.81001e+07,218,2.2136e+08,0.8535
letter,weka.J48,5.86,2.79245e+07,142,3.38812e+08,0.8324
letter,weka.J48,6.57,1.4708e+06,211,3.63444e+08,0.83245
letter,weka.J48,5.24,1.03462e+07,176,3.5064e+08,0.83245
letter,weka.J48,5.7,9.38572e+06,192,2.62748e+08,0.83085
letter,weka.J48,3.33,589984,122,2.30416e+08,0.7639
letter,weka.J48,6.2,2.77216e+07,170,3.6272e+08,0.8167
letter,weka.J48,4.59,3.67442e+06,135,2.4986e+08,0.7873
letter,weka.J48,5.51,2.18449e+07,144,2.71284e+08,0.8257
letter,weka.J48,4.64,566144,159,2.4076e+08,0.76625
letter,weka.J48,4.48,3.20448e+06,131,3.60484e+08,0.78745
letter,weka.J48,4.58,1.19303e+07,150,2.36724e+08,0.8136
letter,weka.J48,4.6,1.88147e+06,126,2.2024e+08,0.7702
letter,weka.J48,6.58,2.81171e+07,181,2.86288e+08,0.81295
letter,weka.J48,5.52,1.77589e+07,172,2.68672e+08,0.8521
letter,weka.J48,5.4,1.45178e+06,132,3.60252e+08,0.78665
letter,weka.J48,7.86,2.77458e+07,180,2.4718e+08,0.82125
letter,weka.J48,7.54,2.63211e+07,192,3.19616e+08,0.82585
letter,weka.J48,9.9,2.48481e+07,206,2.62584e+08,0.87205
letter,weka.J48,6.28,7.06239e+06,170,3.18832e+08,0.82135
letter,weka.J48,7.61,2.81683e+07,216,3.11136e+08,0.8533
letter,weka.J48,4.52,5.59929e+06,123,2.10396e+08,0.7944
